Home Win/Loss,Home Team Streak,Away Team Streak,record_home,record_away,fg_pct_home Rolling Avg,fg_pct_away Rolling Avg,fg3_pct_home Rolling Avg,fg3_pct_away Rolling Avg,ft_pct_home Rolling Avg,ft_pct_away Rolling Avg,reb_home Rolling Avg,reb_away Rolling Avg,ast_home Rolling Avg,ast_away Rolling Avg,stl_home Rolling Avg,stl_away Rolling Avg,blk_home Rolling Avg,blk_away Rolling Avg,tov_home Rolling Avg,tov_away Rolling Avg,plus_minus_home Rolling Avg,plus_minus_away Rolling Avg
W,3.0,0.0,0.625,0.2465753424657534,0.503,0.472,0.37039999999999995,0.30700000000000005,0.7148,0.7718,43.2,45.6,27.8,19.6,7.4,7.6,4.4,2.6,12.4,15.6,2.0,-4.4
W,0.0,2.0,0.6712328767123288,0.726027397260274,0.5248,0.5198,0.3856,0.3594,0.8216000000000001,0.679,38.6,47.8,29.4,30.2,6.6,6.4,3.6,6.6,12.8,13.0,3.6,13.4
L,1.0,0.0,0.5405405405405406,0.5342465753424658,0.5088,0.446,0.40679999999999994,0.3242,0.8398,0.7956,37.6,42.2,27.4,24.0,7.4,6.8,3.2,4.8,12.0,13.8,5.6,-6.6
W,0.0,0.0,0.4931506849315068,0.44594594594594594,0.4782,0.5094000000000001,0.3258,0.3778,0.7962,0.7492,49.8,42.8,23.8,28.4,5.6,5.6,5.6,4.6,13.4,16.8,0.0,-6.2
W,1.0,0.0,0.6027397260273972,0.4794520547945205,0.476,0.45899999999999996,0.3992,0.3738,0.7322,0.7644,43.8,50.0,27.6,29.0,4.6,4.6,4.4,5.4,8.8,13.0,-0.8,-7.0
W,0.0,0.0,0.5205479452054794,0.6712328767123288,0.4788,0.4998,0.3666,0.3456,0.8183999999999999,0.8224,39.6,45.6,27.2,27.2,6.0,9.0,6.0,5.6,13.6,14.4,-6.4,14.4
L,1.0,2.0,0.527027027027027,0.4931506849315068,0.488,0.4828,0.3706,0.369,0.742,0.8244,44.8,43.2,26.8,26.0,9.8,8.6,2.8,2.8,12.4,11.6,7.8,9.4
W,1.0,0.0,0.6891891891891891,0.25675675675675674,0.4718,0.4356,0.3852,0.35500000000000004,0.75,0.6426000000000001,45.6,43.8,28.0,28.0,8.2,7.8,3.6,4.4,11.6,14.4,12.6,-16.2
L,1.0,1.0,0.52,0.5,0.48840000000000006,0.49240000000000006,0.3336,0.39699999999999996,0.7898,0.7678,47.4,42.8,29.2,29.6,6.2,6.0,5.6,3.8,14.8,14.0,0.2,-3.6
L,0.0,0.0,0.4383561643835616,0.4864864864864865,0.446,0.44420000000000004,0.2928,0.3608,0.8188000000000001,0.8878,37.8,43.0,23.4,20.4,9.2,5.4,5.2,3.8,13.8,13.0,-12.2,-7.8
W,0.0,0.0,0.32,0.4864864864864865,0.45999999999999996,0.4928,0.2726,0.3934,0.7358,0.8135999999999999,38.6,40.0,26.0,24.8,8.0,5.4,5.6,3.6,14.4,13.4,-12.0,-0.8
W,1.0,0.0,0.6266666666666667,0.24324324324324326,0.5024,0.4744,0.3754,0.3126,0.7752000000000001,0.7692,35.6,43.0,25.4,20.2,7.2,8.0,5.0,2.6,11.2,15.2,7.6,-12.6
W,2.0,0.0,0.4189189189189189,0.5405405405405406,0.48,0.45940000000000003,0.3444,0.3556,0.8336,0.8326,44.2,42.0,24.8,25.0,8.8,7.4,4.6,5.0,15.4,12.0,2.2,2.0
L,1.0,4.0,0.5,0.6301369863013698,0.49779999999999996,0.5246000000000001,0.3894,0.4112,0.808,0.7576,48.0,42.4,27.0,29.2,6.4,8.6,6.4,5.6,12.8,11.4,6.8,13.2
L,3.0,0.0,0.5,0.4794520547945205,0.4742,0.5004,0.346,0.4034,0.7522,0.8507999999999999,43.8,42.0,23.2,25.6,6.6,8.4,4.2,6.0,12.6,14.6,3.4,5.8
W,1.0,1.0,0.4864864864864865,0.44594594594594594,0.4692,0.5048,0.348,0.3352,0.7622,0.7832,46.2,39.4,24.6,25.6,10.0,5.0,5.8,5.4,10.6,11.6,8.4,-9.8
L,0.0,0.0,0.44,0.48,0.5064,0.4666,0.3578,0.368,0.8291999999999999,0.8315999999999999,40.8,37.0,27.8,23.8,6.0,6.2,5.4,4.2,18.2,11.2,-12.0,-3.8
L,2.0,1.0,0.6081081081081081,0.5066666666666667,0.49060000000000004,0.4894,0.4102,0.4154,0.7442,0.7344,40.8,43.4,29.2,29.2,6.4,7.4,3.6,3.8,8.2,14.8,-0.2,-2.6
L,0.0,0.0,0.21621621621621623,0.7162162162162162,0.4358000000000001,0.5142,0.32320000000000004,0.3478,0.7794000000000001,0.7302,38.8,46.6,22.2,30.6,7.2,6.2,2.8,5.8,14.6,12.4,-18.8,6.4
W,0.0,0.0,0.52,0.4864864864864865,0.4962,0.4997999999999999,0.3674,0.4022,0.7414,0.8311999999999999,42.2,41.0,26.6,27.4,9.4,8.2,3.8,5.2,14.8,14.0,2.0,6.2
W,0.0,0.0,0.56,0.24,0.502,0.46420000000000006,0.382,0.2918,0.805,0.7942,43.0,39.8,25.4,20.2,7.8,7.4,5.6,2.2,14.4,16.4,0.8,-16.4
L,0.0,2.0,0.43243243243243246,0.5,0.46440000000000003,0.5032,0.3048,0.44139999999999996,0.8114000000000001,0.8722,37.6,44.0,22.6,28.6,8.6,9.0,6.0,2.8,15.0,12.4,-10.2,16.6
W,1.0,0.0,0.6756756756756757,0.6621621621621622,0.5198,0.487,0.421,0.3668,0.8044,0.8482,41.8,40.4,29.2,26.6,5.6,7.8,3.4,5.2,12.4,14.0,11.2,2.6
L,0.0,1.0,0.47297297297297297,0.527027027027027,0.4666,0.4934,0.3538,0.3908,0.745,0.8118000000000001,49.4,40.4,28.8,29.6,3.8,5.4,6.0,7.2,12.8,13.0,-7.8,0.0
L,0.0,1.0,0.49333333333333335,0.32894736842105265,0.4462,0.4354,0.3456,0.3032,0.8792,0.7424,43.6,42.2,21.4,25.8,7.0,8.6,3.4,4.4,12.6,12.8,-3.2,-7.6
W,0.0,2.0,0.49333333333333335,0.631578947368421,0.49560000000000004,0.49420000000000003,0.3566,0.34199999999999997,0.8412,0.7818,48.6,37.8,27.0,23.6,5.8,6.6,5.8,5.2,12.6,11.6,4.4,7.8
W,0.0,2.0,0.5131578947368421,0.5066666666666667,0.47539999999999993,0.522,0.3536,0.44139999999999996,0.8028000000000001,0.861,44.0,47.6,28.6,30.4,6.8,8.4,4.2,3.0,14.6,14.0,1.2,23.8
W,2.0,0.0,0.49333333333333335,0.5333333333333333,0.4640000000000001,0.5102,0.33140000000000003,0.40440000000000004,0.782,0.8390000000000001,45.0,36.6,23.2,27.8,10.6,6.0,5.8,3.2,11.2,12.2,7.0,-1.0
W,0.0,2.0,0.44,0.6933333333333334,0.501,0.505,0.3544,0.40700000000000003,0.7432000000000001,0.7327999999999999,40.8,49.0,26.2,29.8,5.2,7.6,4.6,4.8,11.8,12.4,-7.2,21.0
W,4.0,3.0,0.6351351351351351,0.4266666666666667,0.5354,0.48580000000000007,0.4164,0.3508,0.7716000000000001,0.8256,39.8,44.2,29.4,25.8,7.6,8.8,5.2,4.6,10.2,13.8,12.8,5.4
W,0.0,0.0,0.6533333333333333,0.4868421052631579,0.4608,0.47859999999999997,0.33440000000000003,0.371,0.8392,0.8501999999999998,42.4,36.6,24.0,24.2,7.6,6.0,4.6,5.0,14.6,10.8,-2.4,0.6
L,0.0,0.0,0.25333333333333335,0.4666666666666667,0.43019999999999997,0.46840000000000004,0.3224,0.32080000000000003,0.6352,0.7238,40.6,47.6,26.2,28.0,7.0,3.6,3.6,6.4,12.4,14.0,-23.8,-10.8
W,0.0,0.0,0.4868421052631579,0.21333333333333335,0.45039999999999997,0.44820000000000004,0.3404,0.3228,0.8766,0.7516,42.6,39.4,22.4,23.0,7.6,6.6,3.4,2.2,11.6,14.4,-4.6,-16.6
L,5.0,1.0,0.64,0.5263157894736842,0.5214000000000001,0.5214000000000001,0.3922,0.4128,0.79,0.6914,41.8,41.0,27.6,30.2,8.8,9.6,5.4,4.0,12.2,15.4,11.0,5.4
W,1.0,1.0,0.5333333333333333,0.5131578947368421,0.483,0.4998,0.3778,0.4046,0.7936,0.7283999999999999,43.2,41.4,30.6,29.2,5.4,7.4,7.6,2.8,11.6,12.8,2.2,-0.2
L,0.0,0.0,0.48,0.49333333333333335,0.4946,0.5,0.38039999999999996,0.36819999999999997,0.774,0.7203999999999999,41.4,44.2,25.8,23.8,8.4,6.2,4.8,4.4,14.2,14.2,1.0,2.2
L,0.0,0.0,0.4342105263157895,0.72,0.4868,0.5034,0.3376,0.3412,0.7958000000000001,0.761,41.2,47.8,26.2,31.0,6.2,6.2,5.0,5.8,17.6,11.8,-12.6,11.4
W,1.0,0.0,0.5657894736842105,0.5263157894736842,0.5144,0.47059999999999996,0.3834,0.3754,0.8066000000000001,0.8648,40.4,37.0,27.8,24.8,8.4,5.6,5.6,2.8,14.0,12.8,2.0,-7.6
W,0.0,0.0,0.5333333333333333,0.23684210526315788,0.4582,0.47919999999999996,0.3296,0.29100000000000004,0.8648,0.7704,42.6,40.6,24.4,22.0,7.2,7.8,5.8,2.6,13.6,16.6,0.4,-18.8
L,0.0,0.0,0.4266666666666667,0.6,0.446,0.4718,0.27359999999999995,0.3282,0.8428000000000001,0.7824,36.0,40.4,21.6,25.6,7.4,5.8,5.6,3.0,13.6,8.6,-14.2,-3.8
L,0.0,0.0,0.7236842105263158,0.6842105263157895,0.5234,0.5075999999999999,0.35,0.3856,0.762,0.7487999999999999,49.2,46.2,29.6,29.8,6.6,6.2,5.2,6.0,13.2,11.2,12.6,14.4
L,2.0,0.0,0.68,0.5,0.5154,0.5166000000000001,0.4232,0.4464,0.8412000000000001,0.8802,40.8,48.0,30.2,30.8,5.4,8.2,2.8,3.0,12.8,15.8,8.4,19.6
W,0.0,0.0,0.6883116883116883,0.47368421052631576,0.5242,0.4726,0.4018,0.3094,0.7712,0.7298,47.6,47.0,29.4,27.0,7.4,4.0,6.6,6.0,11.4,14.8,22.8,-10.2
L,1.0,0.0,0.33766233766233766,0.47368421052631576,0.4786,0.5138,0.3546,0.3926,0.7228,0.7776,45.6,39.4,28.6,28.0,7.8,8.0,4.6,4.2,13.6,14.8,0.8,-2.0
W,1.0,3.0,0.6578947368421053,0.5,0.469,0.4542,0.37320000000000003,0.3092,0.833,0.7978,40.2,45.4,23.6,25.0,7.8,10.0,3.8,6.6,12.6,10.0,0.0,6.8
W,0.0,1.0,0.42857142857142855,0.4935064935064935,0.5016,0.45620000000000005,0.3618,0.35540000000000005,0.7882,0.8428000000000001,37.4,40.8,28.0,22.4,7.0,8.6,4.6,3.2,14.8,11.2,-14.0,-4.6
L,0.0,2.0,0.6233766233766234,0.5714285714285714,0.501,0.5156,0.3458,0.41100000000000003,0.7818,0.7323999999999999,39.2,41.2,23.6,27.6,6.4,8.2,6.0,5.4,10.8,14.8,9.2,2.6
L,0.0,0.0,0.42105263157894735,0.6052631578947368,0.4204,0.4786,0.2784,0.3302,0.8428000000000001,0.7804,37.0,43.6,20.4,26.0,7.0,6.6,5.0,3.2,13.4,9.4,-19.2,5.8
L,1.0,0.0,0.4473684210526316,0.42105263157894735,0.5198,0.4678,0.3524,0.34340000000000004,0.7112,0.8336,40.2,44.6,27.4,26.0,5.4,7.8,4.2,5.2,12.0,13.4,-0.6,3.4
W,0.0,1.0,0.631578947368421,0.5324675324675324,0.5324,0.553,0.40380000000000005,0.446,0.8004,0.6746000000000001,40.8,37.6,28.6,30.6,9.4,9.0,5.6,4.2,12.6,16.6,8.4,4.2
L,0.0,0.0,0.5064935064935064,0.5,0.4968,0.5022,0.4298,0.3882,0.6904,0.7578,43.8,44.8,28.6,23.6,7.2,6.6,3.2,4.4,14.0,15.0,1.4,4.6
W,0.0,0.0,0.23376623376623376,0.21052631578947367,0.4892,0.45640000000000003,0.2954,0.331,0.7276,0.7832,42.8,40.4,23.4,23.6,6.8,5.2,2.6,2.2,15.0,14.6,-18.0,-13.0
W,2.0,0.0,0.5394736842105263,0.6710526315789473,0.4708,0.493,0.3544,0.379,0.8076000000000001,0.8061999999999999,44.8,42.2,29.0,28.4,6.2,5.6,7.4,3.4,10.4,12.2,4.4,5.8
W,1.0,1.0,0.5394736842105263,0.5,0.47300000000000003,0.4928,0.35819999999999996,0.4,0.8231999999999999,0.8288,44.2,48.6,25.8,27.8,6.0,6.0,7.0,5.6,13.6,13.2,3.4,6.4
W,1.0,0.0,0.5194805194805194,0.25,0.4944,0.4164,0.3694,0.2796,0.7834,0.6721999999999999,43.8,40.2,29.6,27.2,8.4,7.2,3.4,3.4,15.8,13.0,6.2,-27.6
W,0.0,0.0,0.5064935064935064,0.5256410256410257,0.5004,0.5332,0.45919999999999994,0.47000000000000003,0.8785999999999999,0.727,47.4,38.4,29.0,31.6,7.8,8.2,2.8,5.4,15.0,17.4,16.4,1.6
W,0.0,0.0,0.5194805194805194,0.4805194805194805,0.47379999999999994,0.4774,0.388,0.388,0.835,0.8158,36.2,37.2,24.2,24.6,5.8,5.6,2.4,4.8,12.2,11.2,-6.6,-0.2
L,0.0,3.0,0.48717948717948717,0.5454545454545454,0.46340000000000003,0.4614,0.3154,0.351,0.8316000000000001,0.8099999999999999,41.8,47.2,21.8,30.0,9.4,6.4,3.2,7.6,10.6,10.2,-1.0,8.0
W,0.0,0.0,0.42857142857142855,0.2077922077922078,0.48740000000000006,0.46040000000000003,0.3574,0.3312,0.8343999999999999,0.7518,45.4,40.6,26.4,23.2,6.6,5.8,7.4,3.2,14.0,14.4,6.0,-11.8
W,2.0,0.0,0.5769230769230769,0.44155844155844154,0.508,0.49660000000000004,0.40540000000000004,0.3578,0.686,0.7212,44.0,43.8,27.2,26.2,8.0,5.0,5.8,4.4,13.4,11.8,6.6,0.0
L,0.0,0.0,0.6103896103896104,0.24675324675324675,0.5052000000000001,0.43979999999999997,0.3504,0.2952,0.7936,0.6956,43.4,42.0,28.6,28.2,8.2,7.2,3.8,3.6,9.2,12.8,15.2,-23.6
W,0.0,2.0,0.7142857142857143,0.6623376623376623,0.4946,0.4862,0.34540000000000004,0.36419999999999997,0.792,0.8478,47.4,38.8,29.2,23.2,5.4,7.4,4.6,4.2,12.8,12.6,-2.8,-3.6
W,2.0,0.0,0.5454545454545454,0.4675324675324675,0.4952,0.4732,0.3946,0.30860000000000004,0.8358000000000001,0.7712,42.6,48.0,27.4,26.8,6.6,3.8,6.6,6.4,12.8,15.0,8.0,-9.4
W,0.0,1.0,0.6153846153846154,0.4358974358974359,0.493,0.48180000000000006,0.3954,0.3156,0.7964,0.756,37.6,40.8,24.0,28.6,5.0,7.2,6.4,4.4,10.6,14.4,1.8,-14.0
W,0.0,0.0,0.4935064935064935,0.47435897435897434,0.48600000000000004,0.5006,0.36960000000000004,0.3854,0.8614,0.8480000000000001,45.6,37.2,27.2,25.6,6.2,4.8,5.0,4.8,13.2,12.0,-1.4,-1.2
W,0.0,1.0,0.4805194805194805,0.6363636363636364,0.534,0.5186,0.4284,0.39180000000000004,0.7866,0.7838,39.4,43.8,29.4,28.2,9.0,10.0,4.2,6.2,12.4,13.4,9.0,10.2
L,1.0,0.0,0.24358974358974358,0.5064935064935064,0.47759999999999997,0.5098,0.29359999999999997,0.3888,0.731,0.7552000000000001,42.4,45.0,21.6,24.2,7.4,8.2,3.0,3.6,14.2,15.2,-15.8,5.8
L,0.0,0.0,0.5,0.4155844155844156,0.46040000000000003,0.4178,0.3798,0.315,0.7088,0.8131999999999999,44.8,35.0,26.8,20.6,7.4,7.0,3.2,5.2,14.2,15.6,-2.2,-26.4
L,0.0,0.0,0.3333333333333333,0.4935064935064935,0.4784,0.4654,0.36560000000000004,0.2884,0.719,0.8044,45.4,44.0,28.8,25.2,6.0,10.0,4.4,6.4,15.8,11.2,-6.4,6.8
W,0.0,2.0,0.6623376623376623,0.5256410256410257,0.46799999999999997,0.49539999999999995,0.3208,0.38439999999999996,0.7316,0.7577999999999999,44.4,43.2,26.0,30.8,6.8,7.0,3.8,3.0,11.0,14.8,3.2,6.6
L,0.0,1.0,0.20512820512820512,0.5256410256410257,0.461,0.4822,0.32080000000000003,0.3916,0.7464000000000001,0.8304,41.2,35.0,23.6,23.0,5.0,6.2,3.0,1.6,15.6,12.4,-12.6,-7.6
L,1.0,1.0,0.4358974358974359,0.620253164556962,0.4944,0.4896,0.37160000000000004,0.3738,0.7674000000000001,0.7727999999999999,45.2,39.4,27.0,24.0,7.4,5.2,7.6,7.2,14.0,10.4,9.2,2.6
L,3.0,0.0,0.5512820512820513,0.4936708860759494,0.48740000000000006,0.4588,0.3802,0.3798,0.8109999999999999,0.6998,42.2,45.8,27.6,27.2,6.4,6.6,5.6,3.6,11.4,15.6,8.6,-2.8
L,0.0,0.0,0.3291139240506329,0.5,0.4856,0.4854,0.4138,0.3044,0.7198,0.8556000000000001,45.2,45.0,29.2,28.6,5.0,9.4,4.4,6.2,16.0,10.8,-6.6,11.6
L,0.0,0.0,0.46153846153846156,0.5128205128205128,0.4842000000000001,0.5102,0.3036,0.35459999999999997,0.7708,0.7486,48.2,48.0,26.0,26.0,3.6,7.6,5.6,4.8,15.0,13.4,-4.0,8.6
W,0.0,0.0,0.5189873417721519,0.4810126582278481,0.46420000000000006,0.4582,0.36560000000000004,0.3064,0.7912,0.8234,45.8,41.0,29.4,21.8,7.4,9.6,2.8,2.2,15.2,10.2,5.8,-2.0
W,0.0,1.0,0.24050632911392406,0.6666666666666666,0.4558,0.4548,0.30920000000000003,0.28159999999999996,0.7672,0.7172,43.6,45.6,21.2,25.2,6.8,7.6,3.2,4.8,13.0,11.6,-13.4,0.8
W,0.0,1.0,0.6538461538461539,0.6923076923076923,0.4808,0.5052,0.37560000000000004,0.3866,0.8676,0.8230000000000001,38.4,47.4,22.4,28.2,6.4,7.2,4.4,6.8,12.8,12.6,-4.6,19.8
L,1.0,0.0,0.5128205128205128,0.6025641025641025,0.5062,0.4948,0.4768,0.3338,0.8692,0.7748,45.0,45.4,28.0,27.6,6.8,8.8,3.8,4.2,14.2,11.4,14.2,12.0
W,0.0,0.0,0.6282051282051282,0.4230769230769231,0.4888,0.4242,0.3612,0.3362,0.779,0.7554000000000001,46.2,37.2,26.8,21.8,7.8,7.4,5.4,4.8,14.8,14.8,-1.4,-20.4
L,1.0,1.0,0.48717948717948717,0.5,0.5262,0.4746,0.365,0.3458,0.8022,0.849,37.2,48.0,28.6,27.2,9.6,7.0,3.8,4.4,9.6,12.0,7.6,-0.8
L,0.0,1.0,0.4358974358974359,0.717948717948718,0.49420000000000003,0.4984,0.41340000000000005,0.32880000000000004,0.7378,0.7847999999999999,44.0,45.8,27.4,26.4,6.0,5.8,4.6,3.4,14.2,12.6,1.0,-5.8
W,3.0,0.0,0.5512820512820513,0.2564102564102564,0.46719999999999995,0.4686,0.3654,0.3254,0.8224,0.738,46.2,43.2,29.6,29.2,6.8,7.4,7.4,3.0,10.4,12.6,11.6,-14.8
W,0.0,0.0,0.6835443037974683,0.5063291139240507,0.49420000000000003,0.49160000000000004,0.3674,0.3252,0.8006,0.8470000000000001,46.2,44.0,28.2,29.0,5.8,9.6,6.4,5.8,11.2,10.0,14.4,11.4
L,0.0,3.0,0.43037974683544306,0.5822784810126582,0.4758,0.5102,0.3598,0.40659999999999996,0.8034000000000001,0.6704,40.8,43.4,28.0,27.6,6.4,9.0,4.8,5.6,14.4,12.4,-11.0,9.8
L,0.0,0.0,0.20253164556962025,0.5443037974683544,0.4664,0.47519999999999996,0.35140000000000005,0.3644,0.756,0.7842,40.4,41.2,23.2,25.8,4.4,6.4,2.6,6.0,14.0,11.8,-11.0,1.8
W,0.0,1.0,0.5063291139240507,0.6329113924050633,0.488,0.47759999999999997,0.4232,0.3574,0.8544,0.7862,43.4,48.2,24.8,27.2,5.8,7.2,4.0,5.0,13.8,15.0,6.4,-0.2
W,1.0,0.0,0.5063291139240507,0.43037974683544306,0.4758,0.47519999999999996,0.31720000000000004,0.4096,0.852,0.7343999999999999,49.2,43.8,25.8,27.6,6.0,6.8,4.2,3.8,12.8,14.0,0.2,-3.8
W,1.0,0.0,0.7215189873417721,0.4810126582278481,0.5184,0.5104,0.3884,0.3198,0.721,0.8084,49.0,35.2,27.8,25.4,5.6,9.6,4.4,4.6,14.2,9.4,1.2,2.0
W,0.0,0.0,0.46835443037974683,0.6075949367088608,0.5062,0.5032,0.388,0.3404,0.8356,0.7727999999999999,37.6,45.6,25.4,28.6,5.0,8.2,4.6,4.8,12.6,12.0,0.0,14.0
W,0.0,0.0,0.5189873417721519,0.5189873417721519,0.52,0.5178,0.4486,0.35459999999999997,0.7422,0.76,37.4,46.2,29.8,27.4,7.4,7.0,5.2,5.4,17.0,13.6,-4.4,8.0
L,0.0,1.0,0.43037974683544306,0.625,0.5035999999999999,0.4952,0.3774,0.3956,0.749,0.799,46.0,37.4,27.0,23.8,7.0,4.4,6.4,7.2,13.4,10.2,7.4,3.0
W,4.0,0.0,0.5569620253164557,0.6582278481012658,0.4628,0.4434,0.3322,0.25939999999999996,0.8002,0.6856,48.6,45.4,27.6,24.8,7.4,8.6,7.0,6.8,11.6,13.2,11.8,-8.0
L,1.0,1.0,0.6582278481012658,0.5316455696202531,0.4936,0.4708,0.36760000000000004,0.3496,0.8648,0.8458,38.6,35.8,22.4,22.6,6.4,6.8,4.4,1.8,12.6,12.0,-0.2,-6.4
L,0.0,0.0,0.45569620253164556,0.475,0.4854,0.46559999999999996,0.3304,0.3066,0.8006,0.8006,47.4,40.2,25.8,21.8,3.8,7.8,4.8,2.0,14.4,10.0,-2.8,-5.4
W,0.0,0.0,0.25316455696202533,0.4177215189873418,0.44539999999999996,0.41559999999999997,0.322,0.31520000000000004,0.7752,0.7365999999999999,42.6,39.6,27.2,22.8,8.0,7.8,3.2,4.8,14.0,13.2,-16.6,-21.2
L,2.0,0.0,0.725,0.625,0.5084,0.4784,0.40440000000000004,0.3534,0.7154,0.7904,49.6,48.2,27.4,28.6,6.0,7.0,4.2,5.0,15.0,14.4,2.0,-2.6
L,0.0,1.0,0.6,0.525,0.4972,0.4678,0.36819999999999997,0.37879999999999997,0.7706000000000001,0.7878000000000001,48.6,46.8,31.6,29.0,8.8,8.0,4.2,4.0,11.8,15.8,14.0,6.4
L,1.0,0.0,0.475,0.475,0.5288,0.48979999999999996,0.40140000000000003,0.3082,0.8112,0.8291999999999999,38.0,36.0,26.6,25.8,4.2,9.8,4.6,4.6,13.0,9.4,2.0,1.8
W,1.0,3.0,0.5125,0.5875,0.47400000000000003,0.5302,0.445,0.4248,0.8384,0.6446,41.6,45.0,25.6,29.2,6.6,10.0,4.4,5.6,13.6,13.4,1.0,12.6
L,2.0,0.0,0.5125,0.65,0.4864,0.49960000000000004,0.3586,0.3698,0.8577999999999999,0.8836,49.2,37.0,26.4,23.4,7.2,5.8,4.2,4.6,14.2,13.8,4.6,-4.8
W,0.0,0.0,0.55,0.425,0.4984,0.4774,0.3976,0.3804,0.752,0.7496,40.0,44.4,29.6,25.2,6.2,7.2,5.8,7.4,11.4,15.6,7.4,0.0
L,0.0,0.0,0.425,0.2,0.4708,0.4748,0.3842,0.38580000000000003,0.7634000000000001,0.7862,41.8,37.8,28.0,24.2,6.2,4.4,4.4,3.2,14.4,14.8,-10.2,-12.2
W,0.0,1.0,0.425,0.5375,0.48260000000000003,0.48719999999999997,0.36360000000000003,0.362,0.7682,0.8478,42.6,37.8,27.2,26.0,7.6,6.4,5.2,1.0,13.2,11.4,-5.4,5.0
L,0.0,1.0,0.325,0.25,0.48260000000000003,0.46040000000000003,0.4126,0.3386,0.74,0.7506,45.0,47.4,28.2,21.8,4.2,8.0,4.4,3.6,18.0,11.8,-12.2,-5.8
W,0.0,5.0,0.5125,0.5625,0.5176000000000001,0.4814,0.36519999999999997,0.3654,0.7576,0.7784,47.4,45.4,28.0,26.6,6.8,6.8,5.2,6.8,12.8,12.2,8.6,9.8
W,1.0,0.0,0.6875,0.5,0.4654,0.48200000000000004,0.34340000000000004,0.2906,0.769,0.8374,43.6,43.4,26.4,28.6,6.0,9.0,5.6,6.0,11.2,9.8,6.4,8.6
L,1.0,0.0,0.2625,0.5,0.4598,0.4702,0.3348,0.3614,0.8093999999999999,0.7424000000000001,44.4,44.8,28.6,26.4,8.4,6.0,4.0,4.4,15.0,14.6,-7.4,-2.4
W,1.0,0.0,0.525,0.4125,0.5208,0.44400000000000006,0.4464,0.3442,0.7506,0.7298,38.8,41.0,28.6,26.6,7.4,8.0,4.8,7.2,15.6,14.0,1.2,-14.8
W,0.0,0.0,0.45,0.65,0.4958,0.44820000000000004,0.3126,0.2602,0.8048,0.678,47.0,44.6,25.6,22.8,4.4,8.4,3.8,6.4,15.6,13.4,-3.2,-9.8
L,1.0,0.0,0.6296296296296297,0.32098765432098764,0.5058,0.48040000000000005,0.4304,0.3932,0.8018000000000001,0.7215999999999999,37.6,41.6,26.0,27.2,6.0,5.0,7.2,5.8,11.4,18.6,4.4,-14.0
W,0.0,0.0,0.49382716049382713,0.7160493827160493,0.47119999999999995,0.475,0.30419999999999997,0.4102,0.8126,0.7255999999999999,41.0,46.8,26.4,27.8,9.8,6.0,5.0,3.8,9.6,15.0,2.0,-5.2
L,0.0,2.0,0.5555555555555556,0.5308641975308642,0.4806,0.5076,0.3554,0.41500000000000004,0.7942,0.8240000000000001,45.2,41.6,26.6,26.4,6.0,6.8,7.2,5.0,12.4,14.4,5.6,1.0
W,0.0,0.0,0.48148148148148145,0.20987654320987653,0.4922000000000001,0.4726,0.3246,0.3726,0.7934,0.805,39.6,37.8,24.4,23.6,9.0,6.6,4.6,3.8,9.0,13.8,4.6,-10.6
L,1.0,0.0,0.5555555555555556,0.654320987654321,0.46959999999999996,0.507,0.3432,0.3754,0.7946,0.8756,40.8,38.8,28.4,24.8,8.2,6.0,4.6,4.2,11.0,15.6,9.0,-5.4
L,0.0,0.0,0.5802469135802469,0.41975308641975306,0.5004000000000001,0.48580000000000007,0.40280000000000005,0.398,0.6517999999999999,0.764,44.6,41.6,26.0,29.8,8.8,6.4,4.4,4.4,13.2,15.4,6.6,-7.0
L,0.0,0.0,0.4691358024691358,0.25925925925925924,0.506,0.4702,0.36960000000000004,0.3672,0.7886,0.7974,40.0,45.6,25.4,29.2,4.2,7.4,3.6,4.0,12.4,14.6,-3.2,-9.2
W,0.0,0.0,0.48148148148148145,0.6296296296296297,0.4418,0.48919999999999997,0.29979999999999996,0.3798,0.8036,0.7727999999999999,42.4,48.0,22.6,31.2,8.0,7.2,1.8,5.4,10.4,14.2,-1.6,3.8
W,0.0,2.0,0.5061728395061729,0.5185185185185185,0.47859999999999997,0.487,0.398,0.4276,0.7558,0.8426,45.8,42.0,28.2,25.0,6.4,6.2,5.4,5.0,14.8,12.2,0.8,4.8
L,1.0,1.0,0.43209876543209874,0.25925925925925924,0.4664,0.4582,0.3358,0.35140000000000005,0.7866,0.735,44.0,49.0,25.2,21.2,7.0,9.0,5.2,4.6,14.4,12.8,-8.0,-0.8
W,1.0,1.0,0.5185185185185185,0.4567901234567901,0.5108,0.475,0.3952,0.298,0.7506,0.79,49.2,49.8,28.6,26.0,6.0,5.2,5.8,3.0,12.8,15.6,9.2,-4.6
W,2.0,0.0,0.691358024691358,0.5061728395061729,0.4798,0.505,0.36160000000000003,0.33039999999999997,0.7396,0.836,46.6,46.6,28.0,27.8,5.8,8.4,5.4,5.0,13.0,15.4,14.0,3.2
W,0.0,0.0,0.6419753086419753,0.5925925925925926,0.45940000000000003,0.48339999999999994,0.2968,0.3496,0.6946,0.7318,44.8,44.8,25.0,30.4,9.0,9.0,7.2,4.0,14.2,12.2,-6.8,1.6
